Consulta_por,n_pacientes,Comuna,Mes,Año
IRA ALTA,712,Santiago,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,87,Santiago,noviembre,2017
NEUMONÍA,42,Santiago,noviembre,2017
ASMA,30,Santiago,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,17,Santiago,noviembre,2017
OTRAS RESPIRATORIAS,508,Santiago,noviembre,2017
IRA ALTA,119,Cerrillos,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,39,Cerrillos,noviembre,2017
NEUMONÍA,6,Cerrillos,noviembre,2017
ASMA,12,Cerrillos,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,7,Cerrillos,noviembre,2017
OTRAS RESPIRATORIAS,109,Cerrillos,noviembre,2017
IRA ALTA,473,Cerro Navia,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,180,Cerro Navia,noviembre,2017
NEUMONÍA,45,Cerro Navia,noviembre,2017
ASMA,107,Cerro Navia,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,44,Cerro Navia,noviembre,2017
OTRAS RESPIRATORIAS,120,Cerro Navia,noviembre,2017
IRA ALTA,558,Conchalí,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,128,Conchalí,noviembre,2017
NEUMONÍA,43,Conchalí,noviembre,2017
ASMA,82,Conchalí,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,31,Conchalí,noviembre,2017
OTRAS RESPIRATORIAS,247,Conchalí,noviembre,2017
IRA ALTA,1.314,El Bosque,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,182,El Bosque,noviembre,2017
NEUMONÍA,71,El Bosque,noviembre,2017
ASMA,54,El Bosque,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,70,El Bosque,noviembre,2017
OTRAS RESPIRATORIAS,369,El Bosque,noviembre,2017
IRA ALTA,65,Estación Central,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,34,Estación Central,noviembre,2017
NEUMONÍA,7,Estación Central,noviembre,2017
ASMA,6,Estación Central,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Estación Central,noviembre,2017
OTRAS RESPIRATORIAS,406,Estación Central,noviembre,2017
IRA ALTA,373,Huechuraba,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,83,Huechuraba,noviembre,2017
NEUMONÍA,57,Huechuraba,noviembre,2017
ASMA,41,Huechuraba,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,7,Huechuraba,noviembre,2017
OTRAS RESPIRATORIAS,94,Huechuraba,noviembre,2017
IRA ALTA,364,Independencia,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,55,Independencia,noviembre,2017
NEUMONÍA,26,Independencia,noviembre,2017
ASMA,17,Independencia,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,2,Independencia,noviembre,2017
OTRAS RESPIRATORIAS,293,Independencia,noviembre,2017
IRA ALTA,188,La Cisterna,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,42,La Cisterna,noviembre,2017
NEUMONÍA,17,La Cisterna,noviembre,2017
ASMA,30,La Cisterna,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,18,La Cisterna,noviembre,2017
OTRAS RESPIRATORIAS,39,La Cisterna,noviembre,2017
IRA ALTA,2.582,La Florida,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,191,La Florida,noviembre,2017
NEUMONÍA,278,La Florida,noviembre,2017
ASMA,121,La Florida,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,83,La Florida,noviembre,2017
OTRAS RESPIRATORIAS,915,La Florida,noviembre,2017
IRA ALTA,422,La Granja,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,138,La Granja,noviembre,2017
NEUMONÍA,37,La Granja,noviembre,2017
ASMA,83,La Granja,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,43,La Granja,noviembre,2017
OTRAS RESPIRATORIAS,334,La Granja,noviembre,2017
IRA ALTA,752,La Pintana,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,150,La Pintana,noviembre,2017
NEUMONÍA,113,La Pintana,noviembre,2017
ASMA,41,La Pintana,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,22,La Pintana,noviembre,2017
OTRAS RESPIRATORIAS,206,La Pintana,noviembre,2017
IRA ALTA,60,La Reina,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,16,La Reina,noviembre,2017
NEUMONÍA,0,La Reina,noviembre,2017
ASMA,10,La Reina,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,3,La Reina,noviembre,2017
OTRAS RESPIRATORIAS,126,La Reina,noviembre,2017
IRA ALTA,307,Las Condes,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,34,Las Condes,noviembre,2017
NEUMONÍA,62,Las Condes,noviembre,2017
ASMA,25,Las Condes,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,9,Las Condes,noviembre,2017
OTRAS RESPIRATORIAS,169,Las Condes,noviembre,2017
IRA ALTA,280,Lo Barnechea,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,78,Lo Barnechea,noviembre,2017
NEUMONÍA,26,Lo Barnechea,noviembre,2017
ASMA,29,Lo Barnechea,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,18,Lo Barnechea,noviembre,2017
OTRAS RESPIRATORIAS,26,Lo Barnechea,noviembre,2017
IRA ALTA,323,Lo Espejo,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,106,Lo Espejo,noviembre,2017
NEUMONÍA,40,Lo Espejo,noviembre,2017
ASMA,5,Lo Espejo,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,15,Lo Espejo,noviembre,2017
OTRAS RESPIRATORIAS,102,Lo Espejo,noviembre,2017
IRA ALTA,477,Lo Prado,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,53,Lo Prado,noviembre,2017
NEUMONÍA,44,Lo Prado,noviembre,2017
ASMA,11,Lo Prado,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,4,Lo Prado,noviembre,2017
OTRAS RESPIRATORIAS,316,Lo Prado,noviembre,2017
IRA ALTA,1.396,Macul,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,69,Macul,noviembre,2017
NEUMONÍA,5,Macul,noviembre,2017
ASMA,33,Macul,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,39,Macul,noviembre,2017
OTRAS RESPIRATORIAS,164,Macul,noviembre,2017
IRA ALTA,653,Maipú,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,130,Maipú,noviembre,2017
NEUMONÍA,47,Maipú,noviembre,2017
ASMA,120,Maipú,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,31,Maipú,noviembre,2017
OTRAS RESPIRATORIAS,500,Maipú,noviembre,2017
IRA ALTA,295,Ñuñoa,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,21,Ñuñoa,noviembre,2017
NEUMONÍA,22,Ñuñoa,noviembre,2017
ASMA,34,Ñuñoa,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,12,Ñuñoa,noviembre,2017
OTRAS RESPIRATORIAS,172,Ñuñoa,noviembre,2017
IRA ALTA,272,Pedro Aguirre Cerda,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,51,Pedro Aguirre Cerda,noviembre,2017
NEUMONÍA,36,Pedro Aguirre Cerda,noviembre,2017
ASMA,35,Pedro Aguirre Cerda,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,18,Pedro Aguirre Cerda,noviembre,2017
OTRAS RESPIRATORIAS,277,Pedro Aguirre Cerda,noviembre,2017
IRA ALTA,2.387,Peñalolén,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,1.061,Peñalolén,noviembre,2017
NEUMONÍA,280,Peñalolén,noviembre,2017
ASMA,738,Peñalolén,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,189,Peñalolén,noviembre,2017
OTRAS RESPIRATORIAS,445,Peñalolén,noviembre,2017
IRA ALTA,175,Providencia,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,22,Providencia,noviembre,2017
NEUMONÍA,15,Providencia,noviembre,2017
ASMA,25,Providencia,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,4,Providencia,noviembre,2017
OTRAS RESPIRATORIAS,99,Providencia,noviembre,2017
IRA ALTA,832,Pudahuel,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,231,Pudahuel,noviembre,2017
NEUMONÍA,96,Pudahuel,noviembre,2017
ASMA,23,Pudahuel,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,19,Pudahuel,noviembre,2017
OTRAS RESPIRATORIAS,506,Pudahuel,noviembre,2017
IRA ALTA,1.249,Quilicura,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,268,Quilicura,noviembre,2017
NEUMONÍA,28,Quilicura,noviembre,2017
ASMA,94,Quilicura,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,42,Quilicura,noviembre,2017
OTRAS RESPIRATORIAS,153,Quilicura,noviembre,2017
IRA ALTA,304,Quinta Normal,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,68,Quinta Normal,noviembre,2017
NEUMONÍA,55,Quinta Normal,noviembre,2017
ASMA,29,Quinta Normal,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,16,Quinta Normal,noviembre,2017
OTRAS RESPIRATORIAS,250,Quinta Normal,noviembre,2017
IRA ALTA,440,Recoleta,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,79,Recoleta,noviembre,2017
NEUMONÍA,44,Recoleta,noviembre,2017
ASMA,37,Recoleta,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,28,Recoleta,noviembre,2017
OTRAS RESPIRATORIAS,228,Recoleta,noviembre,2017
IRA ALTA,782,Renca,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,69,Renca,noviembre,2017
NEUMONÍA,59,Renca,noviembre,2017
ASMA,52,Renca,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,43,Renca,noviembre,2017
OTRAS RESPIRATORIAS,182,Renca,noviembre,2017
IRA ALTA,304,San Joaquín,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,50,San Joaquín,noviembre,2017
NEUMONÍA,20,San Joaquín,noviembre,2017
ASMA,35,San Joaquín,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,15,San Joaquín,noviembre,2017
OTRAS RESPIRATORIAS,167,San Joaquín,noviembre,2017
IRA ALTA,78,San Miguel,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,24,San Miguel,noviembre,2017
NEUMONÍA,5,San Miguel,noviembre,2017
ASMA,35,San Miguel,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,25,San Miguel,noviembre,2017
OTRAS RESPIRATORIAS,118,San Miguel,noviembre,2017
IRA ALTA,239,San Ramón,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,67,San Ramón,noviembre,2017
NEUMONÍA,45,San Ramón,noviembre,2017
ASMA,48,San Ramón,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,7,San Ramón,noviembre,2017
OTRAS RESPIRATORIAS,57,San Ramón,noviembre,2017
IRA ALTA,0,Vitacura,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,0,Vitacura,noviembre,2017
NEUMONÍA,0,Vitacura,noviembre,2017
ASMA,0,Vitacura,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Vitacura,noviembre,2017
OTRAS RESPIRATORIAS,0,Vitacura,noviembre,2017
IRA ALTA,2.199,Puente Alto,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,881,Puente Alto,noviembre,2017
NEUMONÍA,322,Puente Alto,noviembre,2017
ASMA,222,Puente Alto,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,81,Puente Alto,noviembre,2017
OTRAS RESPIRATORIAS,1.177,Puente Alto,noviembre,2017
IRA ALTA,250,Pirque,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,20,Pirque,noviembre,2017
NEUMONÍA,33,Pirque,noviembre,2017
ASMA,11,Pirque,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,1,Pirque,noviembre,2017
OTRAS RESPIRATORIAS,102,Pirque,noviembre,2017
IRA ALTA,74,San José De Maipo,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,12,San José De Maipo,noviembre,2017
NEUMONÍA,16,San José De Maipo,noviembre,2017
ASMA,5,San José De Maipo,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,San José De Maipo,noviembre,2017
OTRAS RESPIRATORIAS,85,San José De Maipo,noviembre,2017
IRA ALTA,233,Colina,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,51,Colina,noviembre,2017
NEUMONÍA,21,Colina,noviembre,2017
ASMA,16,Colina,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,14,Colina,noviembre,2017
OTRAS RESPIRATORIAS,108,Colina,noviembre,2017
IRA ALTA,1.196,Lampa,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,138,Lampa,noviembre,2017
NEUMONÍA,33,Lampa,noviembre,2017
ASMA,55,Lampa,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,24,Lampa,noviembre,2017
OTRAS RESPIRATORIAS,4.384,Lampa,noviembre,2017
IRA ALTA,89,Tiltil,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,19,Tiltil,noviembre,2017
NEUMONÍA,6,Tiltil,noviembre,2017
ASMA,12,Tiltil,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,10,Tiltil,noviembre,2017
OTRAS RESPIRATORIAS,39,Tiltil,noviembre,2017
IRA ALTA,1.086,San Bernardo,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,205,San Bernardo,noviembre,2017
NEUMONÍA,89,San Bernardo,noviembre,2017
ASMA,114,San Bernardo,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,85,San Bernardo,noviembre,2017
OTRAS RESPIRATORIAS,408,San Bernardo,noviembre,2017
IRA ALTA,402,Buin,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,124,Buin,noviembre,2017
NEUMONÍA,74,Buin,noviembre,2017
ASMA,57,Buin,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,35,Buin,noviembre,2017
OTRAS RESPIRATORIAS,165,Buin,noviembre,2017
IRA ALTA,219,Calera De Tango,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,13,Calera De Tango,noviembre,2017
NEUMONÍA,4,Calera De Tango,noviembre,2017
ASMA,4,Calera De Tango,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,1,Calera De Tango,noviembre,2017
OTRAS RESPIRATORIAS,16,Calera De Tango,noviembre,2017
IRA ALTA,683,Paine,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,76,Paine,noviembre,2017
NEUMONÍA,50,Paine,noviembre,2017
ASMA,24,Paine,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,30,Paine,noviembre,2017
OTRAS RESPIRATORIAS,221,Paine,noviembre,2017
IRA ALTA,867,Melipilla,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,118,Melipilla,noviembre,2017
NEUMONÍA,44,Melipilla,noviembre,2017
ASMA,20,Melipilla,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,9,Melipilla,noviembre,2017
OTRAS RESPIRATORIAS,207,Melipilla,noviembre,2017
IRA ALTA,9,Alhué,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,4,Alhué,noviembre,2017
NEUMONÍA,3,Alhué,noviembre,2017
ASMA,3,Alhué,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,6,Alhué,noviembre,2017
OTRAS RESPIRATORIAS,17,Alhué,noviembre,2017
IRA ALTA,0,Curacaví,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,0,Curacaví,noviembre,2017
NEUMONÍA,0,Curacaví,noviembre,2017
ASMA,0,Curacaví,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Curacaví,noviembre,2017
OTRAS RESPIRATORIAS,0,Curacaví,noviembre,2017
IRA ALTA,272,María Pinto,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,21,María Pinto,noviembre,2017
NEUMONÍA,9,María Pinto,noviembre,2017
ASMA,16,María Pinto,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,12,María Pinto,noviembre,2017
OTRAS RESPIRATORIAS,64,María Pinto,noviembre,2017
IRA ALTA,32,San Pedro,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,4,San Pedro,noviembre,2017
NEUMONÍA,2,San Pedro,noviembre,2017
ASMA,6,San Pedro,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,1,San Pedro,noviembre,2017
OTRAS RESPIRATORIAS,35,San Pedro,noviembre,2017
IRA ALTA,83,Talagante,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,7,Talagante,noviembre,2017
NEUMONÍA,2,Talagante,noviembre,2017
ASMA,11,Talagante,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,7,Talagante,noviembre,2017
OTRAS RESPIRATORIAS,76,Talagante,noviembre,2017
IRA ALTA,53,El Monte,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,3,El Monte,noviembre,2017
NEUMONÍA,4,El Monte,noviembre,2017
ASMA,4,El Monte,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,El Monte,noviembre,2017
OTRAS RESPIRATORIAS,4,El Monte,noviembre,2017
IRA ALTA,23,Isla De Maipo,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,12,Isla De Maipo,noviembre,2017
NEUMONÍA,0,Isla De Maipo,noviembre,2017
ASMA,0,Isla De Maipo,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Isla De Maipo,noviembre,2017
OTRAS RESPIRATORIAS,34,Isla De Maipo,noviembre,2017
IRA ALTA,259,Padre Hurtado,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,23,Padre Hurtado,noviembre,2017
NEUMONÍA,6,Padre Hurtado,noviembre,2017
ASMA,12,Padre Hurtado,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,6,Padre Hurtado,noviembre,2017
OTRAS RESPIRATORIAS,115,Padre Hurtado,noviembre,2017
IRA ALTA,1.435,Peñaflor,noviembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,100,Peñaflor,noviembre,2017
NEUMONÍA,28,Peñaflor,noviembre,2017
ASMA,12,Peñaflor,noviembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,9,Peñaflor,noviembre,2017
OTRAS RESPIRATORIAS,354,Peñaflor,noviembre,2017
IRA ALTA,549,Santiago,diciembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,99,Santiago,diciembre,2017
NEUMONÍA,44,Santiago,diciembre,2017
ASMA,24,Santiago,diciembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,25,Santiago,diciembre,2017
OTRAS RESPIRATORIAS,363,Santiago,diciembre,2017
IRA ALTA,128,Cerrillos,diciembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,33,Cerrillos,diciembre,2017
NEUMONÍA,11,Cerrillos,diciembre,2017
ASMA,6,Cerrillos,diciembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,3,Cerrillos,diciembre,2017
OTRAS RESPIRATORIAS,68,Cerrillos,diciembre,2017
IRA ALTA,445,Cerro Navia,diciembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,148,Cerro Navia,diciembre,2017
NEUMONÍA,99,Cerro Navia,diciembre,2017
ASMA,110,Cerro Navia,diciembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,28,Cerro Navia,diciembre,2017
OTRAS RESPIRATORIAS,87,Cerro Navia,diciembre,2017
IRA ALTA,521,Conchalí,diciembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,119,Conchalí,diciembre,2017
NEUMONÍA,26,Conchalí,diciembre,2017
ASMA,47,Conchalí,diciembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,16,Conchalí,diciembre,2017
OTRAS RESPIRATORIAS,134,Conchalí,diciembre,2017
IRA ALTA,1.072,El Bosque,diciembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,158,El Bosque,diciembre,2017
NEUMONÍA,54,El Bosque,diciembre,2017
ASMA,60,El Bosque,diciembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,92,El Bosque,diciembre,2017
OTRAS RESPIRATORIAS,404,El Bosque,diciembre,2017
IRA ALTA,80,Estación Central,diciembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,70,Estación Central,diciembre,2017
NEUMONÍA,9,Estación Central,diciembre,2017
ASMA,6,Estación Central,diciembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,15,Estación Central,diciembre,2017
OTRAS RESPIRATORIAS,251,Estación Central,diciembre,2017
IRA ALTA,299,Huechuraba,diciembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,46,Huechuraba,diciembre,2017
NEUMONÍA,31,Huechuraba,diciembre,2017
ASMA,17,Huechuraba,diciembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,6,Huechuraba,diciembre,2017
OTRAS RESPIRATORIAS,83,Huechuraba,diciembre,2017
IRA ALTA,277,Independencia,diciembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,56,Independencia,diciembre,2017
NEUMONÍA,5,Independencia,diciembre,2017
ASMA,17,Independencia,diciembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,5,Independencia,diciembre,2017
OTRAS RESPIRATORIAS,207,Independencia,diciembre,2017
IRA ALTA,155,La Cisterna,diciembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,42,La Cisterna,diciembre,2017
NEUMONÍA,29,La Cisterna,diciembre,2017
ASMA,22,La Cisterna,diciembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,24,La Cisterna,diciembre,2017
OTRAS RESPIRATORIAS,25,La Cisterna,diciembre,2017
IRA ALTA,1.798,La Florida,diciembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,168,La Florida,diciembre,2017
NEUMONÍA,184,La Florida,diciembre,2017
ASMA,73,La Florida,diciembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,46,La Florida,diciembre,2017
OTRAS RESPIRATORIAS,483,La Florida,diciembre,2017
IRA ALTA,222,La Granja,diciembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,90,La Granja,diciembre,2017
NEUMONÍA,53,La Granja,diciembre,2017
ASMA,54,La Granja,diciembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,14,La Granja,diciembre,2017
OTRAS RESPIRATORIAS,229,La Granja,diciembre,2017
IRA ALTA,771,La Pintana,diciembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,160,La Pintana,diciembre,2017
NEUMONÍA,103,La Pintana,diciembre,2017
ASMA,31,La Pintana,diciembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,10,La Pintana,diciembre,2017
OTRAS RESPIRATORIAS,208,La Pintana,diciembre,2017
IRA ALTA,53,La Reina,diciembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,7,La Reina,diciembre,2017
NEUMONÍA,3,La Reina,diciembre,2017
ASMA,11,La Reina,diciembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,5,La Reina,diciembre,2017
OTRAS RESPIRATORIAS,82,La Reina,diciembre,2017
IRA ALTA,215,Las Condes,diciembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,39,Las Condes,diciembre,2017
NEUMONÍA,39,Las Condes,diciembre,2017
ASMA,31,Las Condes,diciembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,13,Las Condes,diciembre,2017
OTRAS RESPIRATORIAS,124,Las Condes,diciembre,2017
IRA ALTA,189,Lo Barnechea,diciembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,43,Lo Barnechea,diciembre,2017
NEUMONÍA,11,Lo Barnechea,diciembre,2017
ASMA,23,Lo Barnechea,diciembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,9,Lo Barnechea,diciembre,2017
OTRAS RESPIRATORIAS,16,Lo Barnechea,diciembre,2017
IRA ALTA,260,Lo Espejo,diciembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,86,Lo Espejo,diciembre,2017
NEUMONÍA,21,Lo Espejo,diciembre,2017
ASMA,33,Lo Espejo,diciembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,14,Lo Espejo,diciembre,2017
OTRAS RESPIRATORIAS,56,Lo Espejo,diciembre,2017
IRA ALTA,346,Lo Prado,diciembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,32,Lo Prado,diciembre,2017
NEUMONÍA,33,Lo Prado,diciembre,2017
ASMA,4,Lo Prado,diciembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,2,Lo Prado,diciembre,2017
OTRAS RESPIRATORIAS,188,Lo Prado,diciembre,2017
IRA ALTA,61,Macul,diciembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,49,Macul,diciembre,2017
NEUMONÍA,11,Macul,diciembre,2017
ASMA,6,Macul,diciembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,33,Macul,diciembre,2017
OTRAS RESPIRATORIAS,67,Macul,diciembre,2017
IRA ALTA,526,Maipú,diciembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,140,Maipú,diciembre,2017
NEUMONÍA,33,Maipú,diciembre,2017
ASMA,99,Maipú,diciembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,42,Maipú,diciembre,2017
OTRAS RESPIRATORIAS,366,Maipú,diciembre,2017
IRA ALTA,224,Ñuñoa,diciembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,14,Ñuñoa,diciembre,2017
NEUMONÍA,30,Ñuñoa,diciembre,2017
ASMA,14,Ñuñoa,diciembre,2017
